,order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,charge,revenue
1435,1477447,398952,Han Dynasty,Chinese,5.82,Weekend,Not given,26,24,0.15,0.873
1436,1477878,62730,Westville Hudson,American,21.88,Weekend,5,20,15,0.25,5.47
1437,1478122,96262,Cafe Habana,Mexican,9.51,Weekend,5,22,21,0.15,1.4264999999999999
1438,1476601,270789,Vanessa's Dumplings,Chinese,15.09,Weekend,Not given,25,25,0.15,2.2635
1439,1478206,108659,Osteria Morini,Italian,24.2,Weekday,3,28,28,0.25,6.05
1440,1478326,82901,Il Bambino,Italian,29.25,Weekend,4,34,29,0.25,7.3125
1441,1477691,366327,Parm,Italian,16.44,Weekend,5,29,26,0.15,2.466
1442,1477845,127056,Blue Ribbon Sushi,Japanese,24.3,Weekday,5,21,33,0.25,6.075
1443,1478300,175703,The Meatball Shop,Italian,6.06,Weekend,Not given,20,27,0.15,0.9089999999999999
1444,1478147,372415,Five Guys Burgers and Fries,American,12.18,Weekend,Not given,21,19,0.15,1.827
1445,1476719,77540,Parm,Italian,12.08,Weekend,3,25,28,0.15,1.8119999999999998
1446,1476765,147519,Sushi of Gari Tribeca,Japanese,19.45,Weekend,4,25,15,0.15,2.9175
1447,1476985,64370,The Meatball Shop,Italian,9.65,Weekend,Not given,29,16,0.15,1.4475
1448,1478317,128216,Shake Shack,American,19.74,Weekday,4,35,32,0.15,2.961
1449,1477461,241719,Kori Restaurant and Bar,Korean,12.18,Weekday,4,26,26,0.15,1.827
1450,1477028,60052,RedFarm Broadway,Chinese,14.55,Weekend,5,28,20,0.15,2.1825
1451,1477672,59742,J. G. Melon,American,6.07,Weekday,3,29,25,0.15,0.9105
1452,1478307,365225,Sarabeth's Restaurant,American,15.91,Weekday,Not given,20,31,0.15,2.3865
1453,1477971,210544,DespaÌ±a,Spanish,16.98,Weekend,Not given,20,22,0.15,2.547
1454,1477225,140530,Sushi of Gari 46,Japanese,25.22,Weekend,Not given,32,28,0.25,6.305
1455,1477146,49793,Yama Japanese Restaurant,Japanese,32.93,Weekend,5,29,17,0.25,8.2325
1456,1477460,134058,The Meatball Shop,Italian,12.08,Weekday,5,33,25,0.15,1.8119999999999998
1457,1477848,276192,12 Chairs,Middle Eastern,29.05,Weekday,5,28,32,0.25,7.2625
1458,1478138,50323,Rubirosa,Italian,24.3,Weekend,Not given,30,26,0.25,6.075
1459,1476918,135769,Blue Ribbon Sushi,Japanese,18.04,Weekend,Not given,35,28,0.15,2.706
1460,1477935,378482,Lamarca Pasta,Italian,9.22,Weekend,Not given,23,19,0.15,1.383
1461,1477549,297130,L'Express,French,29.2,Weekend,5,21,29,0.25,7.3
1462,1476932,301032,Mission Cantina,Mexican,29.15,Weekend,Not given,31,26,0.25,7.2875
1463,1477574,212326,RedFarm Broadway,Chinese,12.32,Weekday,Not given,30,27,0.15,1.8479999999999999
1464,1477596,334596,Chipotle Mexican Grill $1.99 Delivery,Mexican,19.35,Weekend,Not given,25,22,0.15,2.9025000000000003
1465,1477258,83287,Blue Ribbon Sushi Izakaya,Japanese,29.1,Weekend,Not given,32,26,0.25,7.275
1466,1477849,117033,P.J. Clarke's,American,29.2,Weekend,Not given,30,22,0.25,7.3
1467,1477328,342126,Parm,Italian,13.68,Weekend,4,33,21,0.15,2.052
1468,1478022,94152,Empanada Mama (closed),Mexican,11.88,Weekend,5,23,27,0.15,1.782
1469,1477284,40745,Parm,Italian,14.12,Weekend,3,28,22,0.15,2.118
1470,1477717,155555,Sushi of Gari 46,Japanese,16.06,Weekend,Not given,31,24,0.15,2.409
1471,1476926,349854,Cho Dang Gol,Korean,14.02,Weekend,Not given,25,20,0.15,2.1029999999999998
1472,1477331,384390,El Parador Cafe,Mexican,24.2,Weekend,Not given,28,18,0.25,6.05
1473,1478284,139885,Blue Ribbon Fried Chicken,American,8.2,Weekend,5,34,17,0.15,1.2299999999999998
1474,1477245,375585,TAO,Japanese,24.25,Weekend,Not given,31,27,0.25,6.0625
1475,1477006,119465,Cafe Mogador,Middle Eastern,25.27,Weekday,5,30,25,0.25,6.3175
1476,1477008,373750,Blue Ribbon Brooklyn,American,5.97,Weekday,4,32,24,0.15,0.8955
1477,1477341,127122,RedFarm Broadway,Chinese,22.36,Weekend,Not given,24,27,0.25,5.59
1478,1477967,101241,Empanada Mama (closed),Mexican,24.3,Weekday,Not given,25,24,0.25,6.075
1479,1477208,365244,Bareburger,American,12.13,Weekend,5,32,26,0.15,1.8195000000000001
1480,1478050,54189,Nobu Next Door,Japanese,19.4,Weekend,Not given,28,29,0.15,2.9099999999999997
1481,1476699,56722,The Meatball Shop,Italian,12.23,Weekend,5,35,22,0.15,1.8345
1482,1477451,125262,Rubirosa,Italian,8.54,Weekend,Not given,34,28,0.15,1.281
1483,1477179,52832,L'Express,French,24.2,Weekday,Not given,28,24,0.25,6.05
1484,1477313,395616,Parm,Italian,8.59,Weekday,5,32,33,0.15,1.2885
1485,1477074,317904,Rubirosa,Italian,31.67,Weekend,Not given,25,15,0.25,7.9175
1486,1478051,139639,Sushi of Gari 46,Japanese,24.3,Weekend,3,29,23,0.25,6.075
1487,1477071,78939,Nobu Next Door,Japanese,29.05,Weekend,5,33,29,0.25,7.2625
1488,1478368,64153,Burger Joint,American,12.13,Weekday,5,31,33,0.15,1.8195000000000001
1489,1476859,62667,Sarabeth's Restaurant,American,12.23,Weekend,4,26,24,0.15,1.8345
1490,1478393,80795,Tamarind TriBeCa,Indian,16.44,Weekend,5,23,24,0.15,2.466
1491,1477345,339144,The Meatball Shop,Italian,5.05,Weekend,Not given,29,19,0.15,0.7575
1492,1476707,144133,Shake Shack,American,22.75,Weekday,4,21,27,0.25,5.6875
1493,1477064,134058,The Meatball Shop,Italian,16.98,Weekend,Not given,32,30,0.15,2.547
1494,1477543,59105,Sushi of Gari 46,Japanese,12.13,Weekend,5,27,20,0.15,1.8195000000000001
1495,1476680,44472,Blue Ribbon Sushi Izakaya,Japanese,12.08,Weekend,3,35,15,0.15,1.8119999999999998
1496,1476816,344079,Olea,Mediterranean,12.23,Weekend,4,29,24,0.15,1.8345
1497,1477589,214028,Boqueria,Spanish,29.05,Weekend,4,24,24,0.25,7.2625
1498,1477899,165485,Parm,Italian,8.68,Weekend,Not given,20,19,0.15,1.3019999999999998
1499,1478043,264707,The Meatball Shop,Italian,29.2,Weekend,5,29,23,0.25,7.3
1500,1476665,41246,Shake Shack,American,24.2,Weekend,Not given,25,24,0.25,6.05
1501,1477298,361728,The Meatball Shop,Italian,29.05,Weekend,4,32,19,0.25,7.2625
1502,1476793,77339,Rubirosa,Italian,9.17,Weekend,4,27,25,0.15,1.3755
1503,1477396,140998,Boqueria,Spanish,13.0,Weekend,5,26,24,0.15,1.95
1504,1477477,78560,The Meatball Shop,Italian,11.69,Weekend,4,35,16,0.15,1.7534999999999998
1505,1476963,296805,Blue Ribbon Fried Chicken,American,13.0,Weekday,4,33,29,0.15,1.95
1506,1477733,376499,Lucky Strike,American,29.25,Weekend,4,21,21,0.25,7.3125
1507,1477627,359699,RedFarm Hudson,Chinese,7.03,Weekday,5,32,24,0.15,1.0545
1508,1477718,42755,Blue Ribbon Sushi,Japanese,16.11,Weekend,5,22,26,0.15,2.4164999999999996
1509,1477167,76907,Han Dynasty,Chinese,14.8,Weekday,4,23,25,0.15,2.22
1510,1477766,186473,Blue Ribbon Sushi,Japanese,19.45,Weekday,Not given,22,27,0.15,2.9175
1511,1477386,221394,The Meatball Shop,Italian,8.83,Weekday,Not given,31,25,0.15,1.3245
1512,1478176,240982,Rubirosa,Italian,29.1,Weekend,5,28,16,0.25,7.275
1513,1476818,195927,Boqueria,Spanish,29.1,Weekend,Not given,28,19,0.25,7.275
1514,1477435,154030,Hatsuhana,Japanese,29.49,Weekend,4,22,23,0.25,7.3725
1515,1478086,81333,Shake Shack,American,9.07,Weekend,Not given,24,16,0.15,1.3605
1516,1477465,361220,Carmine's,Italian,21.93,Weekend,5,20,28,0.25,5.4825
1517,1477412,146489,Paul & Jimmy's,Italian,16.05,Weekend,Not given,33,15,0.15,2.4075
1518,1476550,101347,The Loop,Japanese,16.98,Weekend,5,26,27,0.15,2.547
1519,1477361,115419,Shake Shack,American,12.13,Weekday,Not given,34,26,0.15,1.8195000000000001
1520,1477131,270525,The Smile,American,12.13,Weekend,4,29,24,0.15,1.8195000000000001
1521,1477745,59017,TAO,Japanese,12.66,Weekday,Not given,29,29,0.15,1.899
1522,1477683,279715,RedFarm Hudson,Chinese,21.34,Weekend,Not given,23,17,0.25,5.335
1523,1476592,67844,The Smile,American,14.94,Weekend,Not given,27,22,0.15,2.2409999999999997
1524,1477687,72757,Jack's Wife Freda,Mediterranean,12.13,Weekend,5,21,19,0.15,1.8195000000000001
1525,1476857,220186,Blue Ribbon Fried Chicken,American,12.23,Weekday,5,33,26,0.15,1.8345
1526,1478325,399373,Shake Shack,American,29.1,Weekday,4,29,24,0.25,7.275
1527,1477744,58675,Pinto Nouveau Thai Bistro,Thai,17.08,Weekend,Not given,23,16,0.15,2.562
1528,1478025,99312,Pylos,Mediterranean,14.02,Weekday,3,30,29,0.15,2.1029999999999998
1529,1478171,316402,The Meatball Shop,American,14.5,Weekend,5,25,22,0.15,2.175
1530,1477268,375585,TAO,Japanese,6.69,Weekend,5,22,28,0.15,1.0035
1531,1476780,319773,Vezzo Thin Crust Pizza,Italian,12.13,Weekend,5,34,26,0.15,1.8195000000000001
1532,1476594,94480,TAO,Japanese,12.17,Weekend,5,22,16,0.15,1.8255
1533,1477830,61212,Tamarind TriBeCa,Indian,15.77,Weekend,5,25,29,0.15,2.3655
1534,1477725,105754,Momoya,Japanese,12.18,Weekend,4,26,25,0.15,1.827
1535,1476922,66373,Balthazar Boulangerie,French,12.18,Weekend,3,24,29,0.15,1.827
1536,1478266,297413,The Meatball Shop,Italian,16.1,Weekend,Not given,20,15,0.15,2.415
1537,1478377,399584,The Meatball Shop,Italian,6.4,Weekend,Not given,23,20,0.15,0.96
1538,1476880,216258,Momoya,Japanese,9.41,Weekend,5,26,20,0.15,1.4115
1539,1476721,131645,The Meatball Shop,Italian,12.08,Weekend,Not given,23,23,0.15,1.8119999999999998
1540,1477793,318451,Blue Ribbon Sushi,Japanese,8.54,Weekday,4,22,26,0.15,1.281
1541,1478322,57943,RedFarm Broadway,Chinese,24.25,Weekday,5,25,25,0.25,6.0625
1542,1477065,43636,The Meatball Shop,American,7.28,Weekday,5,20,29,0.15,1.092
1543,1477670,235818,Shake Shack,American,6.01,Weekday,5,23,30,0.15,0.9015
1544,1476674,318689,Olive Garden,Italian,16.1,Weekday,Not given,24,29,0.15,2.415
1545,1478212,57878,Dos Caminos,Mexican,11.59,Weekend,Not given,33,22,0.15,1.7385
1546,1477632,76942,Sarabeth's Restaurant,American,29.15,Weekday,Not given,20,26,0.25,7.2875
1547,1478083,91817,Lucky's Famous Burgers,American,5.77,Weekend,4,21,20,0.15,0.8654999999999999
1548,1477484,143984,Blue Ribbon Fried Chicken,American,6.79,Weekend,3,28,27,0.15,1.0185
1549,1477710,376578,Shake Shack,American,5.92,Weekday,5,34,24,0.15,0.888
1550,1477307,141732,Cho Dang Gol,Korean,5.77,Weekend,5,21,17,0.15,0.8654999999999999
1551,1478062,109107,Burger Joint,American,15.72,Weekend,4,31,30,0.15,2.358
1552,1476865,297232,Empanada Mama (closed),Mexican,31.38,Weekend,5,24,18,0.25,7.845
1553,1476621,282699,RedFarm Hudson,Chinese,19.35,Weekend,Not given,30,24,0.15,2.9025000000000003
1554,1476957,54630,V-Nam Cafe,Vietnamese,12.08,Weekend,Not given,31,19,0.15,1.8119999999999998
1555,1477611,130820,Nobu Next Door,Japanese,15.13,Weekday,Not given,21,30,0.15,2.2695
1556,1477775,142461,Shake Shack,American,29.25,Weekend,4,25,19,0.25,7.3125
1557,1478007,113238,Boqueria,Spanish,24.25,Weekend,Not given,28,18,0.25,6.0625
1558,1477629,198936,Five Leaves,American,12.13,Weekend,Not given,23,15,0.15,1.8195000000000001
1559,1476737,94766,Nobu Next Door,Japanese,12.23,Weekday,5,31,29,0.15,1.8345
1560,1477868,27609,Blue Ribbon Sushi Bar & Grill,Japanese,15.81,Weekend,Not given,21,25,0.15,2.3715
1561,1478185,97079,Benihana,Japanese,5.77,Weekend,Not given,22,22,0.15,0.8654999999999999
1562,1477567,175290,The Meatball Shop,Italian,9.17,Weekend,Not given,30,30,0.15,1.3755
1563,1478251,99621,Jack's Wife Freda,Mediterranean,12.47,Weekend,5,34,20,0.15,1.8705
1564,1478079,54608,Tamarind TriBeCa,Indian,25.22,Weekend,5,30,26,0.25,6.305
1565,1478144,155124,The Meatball Shop,Italian,33.03,Weekend,5,30,16,0.25,8.2575
1566,1476615,338599,RedFarm Hudson,Chinese,29.44,Weekday,4,29,32,0.25,7.36
1567,1478419,118776,Blue Ribbon Sushi Bar & Grill,Japanese,15.96,Weekend,5,31,20,0.15,2.394
1568,1476920,36118,RedFarm Broadway,Chinese,12.13,Weekend,4,20,19,0.15,1.8195000000000001
1569,1477786,145389,RedFarm Hudson,Chinese,4.75,Weekend,3,23,25,0.0,0.0
1570,1476924,153048,Shake Shack,American,21.83,Weekend,Not given,28,23,0.25,5.4575
1571,1476547,83095,Bareburger,American,6.84,Weekend,5,22,24,0.15,1.026
1572,1477561,183704,The Meatball Shop,Italian,6.74,Weekend,Not given,30,25,0.15,1.011
1573,1477422,64401,The Meatball Shop,Italian,16.54,Weekday,5,32,24,0.15,2.481
1574,1477436,88853,RedFarm Hudson,Chinese,29.29,Weekend,4,27,21,0.25,7.3225
1575,1478353,369809,Momoya,Japanese,12.23,Weekday,3,32,24,0.15,1.8345
1576,1477086,164529,Blue Ribbon Sushi,Japanese,17.08,Weekday,5,35,29,0.15,2.562
1577,1477688,101285,Blue Ribbon Sushi,Japanese,12.13,Weekend,4,35,28,0.15,1.8195000000000001
1578,1477011,309983,S'MAC,American,12.61,Weekday,Not given,34,24,0.15,1.8914999999999997
1579,1477695,302131,Rubirosa,Italian,24.2,Weekend,Not given,33,28,0.25,6.05
1580,1476608,297674,Burger Joint,American,7.81,Weekend,3,33,24,0.15,1.1715
1581,1478375,214028,Boqueria,Spanish,22.85,Weekend,5,28,30,0.25,5.7125
1582,1476965,276192,Delicatessen,American,24.2,Weekend,4,21,19,0.25,6.05
1583,1476757,115610,12 Chairs,Middle Eastern,14.12,Weekend,Not given,31,27,0.15,2.118
1584,1476611,300003,Grand Sichuan International,Chinese,12.23,Weekend,Not given,24,28,0.15,1.8345
1585,1477055,77544,Bareburger,American,14.12,Weekend,4,26,19,0.15,2.118
1586,1477949,385023,Rubirosa,Italian,24.35,Weekend,3,30,28,0.25,6.0875
1587,1477406,154022,Blue Ribbon Sushi Bar & Grill,Japanese,16.74,Weekend,4,22,20,0.15,2.5109999999999997
1588,1478118,101285,Blue Ribbon Sushi,Japanese,9.85,Weekend,3,24,15,0.15,1.4774999999999998
1589,1477352,100148,Sushi of Gari,Japanese,9.31,Weekend,5,31,22,0.15,1.3965
1590,1478276,352827,Shake Shack,American,17.03,Weekend,Not given,21,28,0.15,2.5545
1591,1477837,93133,Nobu Next Door,Japanese,12.08,Weekend,Not given,21,19,0.15,1.8119999999999998
1592,1476781,333449,Shake Shack,American,12.13,Weekday,Not given,22,25,0.15,1.8195000000000001
1593,1476879,259341,Blue Ribbon Fried Chicken,American,8.39,Weekend,4,26,17,0.15,1.2585
1594,1477383,174796,Xi'an Famous Foods,Chinese,6.64,Weekend,Not given,35,19,0.15,0.9959999999999999
1595,1477534,155124,The Meatball Shop,Italian,9.22,Weekend,Not given,30,19,0.15,1.383
1596,1477111,127149,P.J. Clarke's,American,31.33,Weekend,4,26,19,0.25,7.8325
1597,1477818,144352,Shake Shack,American,22.36,Weekend,4,27,27,0.25,5.59
1598,1477249,351561,The Kati Roll Company,Indian,20.13,Weekday,Not given,24,31,0.25,5.0325
1599,1477095,196355,Shake Shack,American,13.1,Weekday,Not given,20,28,0.15,1.9649999999999999
1600,1477379,145962,Joe's Shanghai _Àü£¾÷´,Chinese,22.31,Weekday,3,27,31,0.25,5.5775
1601,1477128,354016,Waverly Diner,American,14.94,Weekend,Not given,28,28,0.15,2.2409999999999997
1602,1478125,49104,Shake Shack,American,16.15,Weekday,4,20,26,0.15,2.4225
1603,1477707,133330,Blue Ribbon Fried Chicken,American,25.27,Weekend,5,29,28,0.25,6.3175
1604,1478191,390232,Friend of a Farmer,American,9.7,Weekend,Not given,35,22,0.15,1.4549999999999998
1605,1476614,138462,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekday,5,21,29,0.25,7.275
1606,1477105,67844,The Smile,American,9.17,Weekday,5,26,28,0.15,1.3755
1607,1477124,270789,Vanessa's Dumplings,Chinese,9.51,Weekend,Not given,31,23,0.15,1.4264999999999999
1608,1476980,117810,Momoya,Japanese,6.02,Weekend,5,28,20,0.15,0.9029999999999999
1609,1477162,42755,Blue Ribbon Fried Chicken,American,15.72,Weekend,4,25,19,0.15,2.358
1610,1476754,229946,Balthazar Boulangerie,French,21.25,Weekend,Not given,25,20,0.25,5.3125
1611,1477260,229946,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekend,4,27,25,0.25,7.275
1612,1478297,180618,Bareburger,American,24.2,Weekend,5,27,24,0.25,6.05
1613,1476792,346280,Saravanaa Bhavan,Indian,9.17,Weekday,Not given,24,29,0.15,1.3755
1614,1477554,72726,Shake Shack,American,11.69,Weekend,Not given,31,28,0.15,1.7534999999999998
1615,1477820,41746,Schnipper's Quality Kitchen,American,25.22,Weekend,4,33,18,0.25,6.305
1616,1478291,385134,RedFarm Broadway,Chinese,31.87,Weekend,5,27,18,0.25,7.9675
1617,1477628,83287,Blue Ribbon Sushi Izakaya,Japanese,9.22,Weekend,Not given,28,15,0.15,1.383
1618,1478038,45164,Shake Shack,American,12.18,Weekend,Not given,31,28,0.15,1.827
1619,1478356,62540,Blue Ribbon Sushi,Japanese,16.44,Weekend,Not given,22,18,0.15,2.466
1620,1477952,371117,Shake Shack,American,13.1,Weekend,4,30,29,0.15,1.9649999999999999
1621,1476992,85782,Vezzo Thin Crust Pizza,Italian,12.13,Weekend,Not given,27,15,0.15,1.8195000000000001
1622,1478040,47280,Sushi of Gari Tribeca,Japanese,12.13,Weekday,5,22,26,0.15,1.8195000000000001
1623,1477905,164626,The Meatball Shop,Italian,15.57,Weekend,4,20,24,0.15,2.3355
1624,1477658,80795,Tamarind TriBeCa,Indian,14.02,Weekday,Not given,20,25,0.15,2.1029999999999998
1625,1477918,62912,Yama Japanese Restaurant,Japanese,24.25,Weekday,Not given,23,30,0.25,6.0625
1626,1477562,93113,The Odeon,American,6.69,Weekend,4,30,20,0.15,1.0035
1627,1476847,114085,The Meatball Shop,Italian,24.3,Weekend,4,29,15,0.25,6.075
1628,1477081,222734,Shake Shack,American,24.25,Weekday,Not given,23,30,0.25,6.0625
1629,1476604,126798,Cafe Mogador,Middle Eastern,19.45,Weekday,4,23,29,0.15,2.9175
1630,1478016,154471,Yama Japanese Restaurant,Japanese,9.65,Weekend,5,24,16,0.15,1.4475
1631,1477087,206039,Shake Shack,American,12.66,Weekend,5,25,15,0.15,1.899
1632,1476706,327651,Hunan Manor,Chinese,5.72,Weekday,5,31,26,0.15,0.858
1633,1477906,66012,Sushi of Gari Tribeca,Japanese,19.02,Weekend,5,27,29,0.15,2.8529999999999998
1634,1478381,111909,Ravagh Persian Grill,Middle Eastern,16.06,Weekend,Not given,28,21,0.15,2.409
1635,1478142,114085,Hatsuhana,Japanese,29.15,Weekend,3,33,28,0.25,7.2875
1636,1477654,301032,Blue Ribbon Fried Chicken,American,12.13,Weekend,5,25,29,0.15,1.8195000000000001
1637,1477965,384411,Shake Shack,American,19.45,Weekday,3,24,29,0.15,2.9175
1638,1476960,45577,Parm,Italian,21.83,Weekday,Not given,23,32,0.25,5.4575
1639,1478134,82041,Sushi of Gari Tribeca,Japanese,21.83,Weekday,Not given,34,30,0.25,5.4575
1640,1477588,286386,5 Napkin Burger,American,29.05,Weekend,3,26,21,0.25,7.2625
1641,1477897,79507,The Meatball Shop,Italian,12.56,Weekday,Not given,31,32,0.15,1.884
1642,1477217,139639,Sushi of Gari 46,Japanese,29.15,Weekday,Not given,32,32,0.25,7.2875
1643,1476772,149984,Sushi of Gari,Japanese,12.13,Weekday,5,29,26,0.15,1.8195000000000001
1644,1478167,88078,RedFarm Hudson,Chinese,12.23,Weekday,Not given,20,25,0.15,1.8345
1645,1477101,81828,The Meatball Shop,American,14.55,Weekend,5,21,30,0.15,2.1825
1646,1477665,231061,Han Dynasty,Chinese,34.19,Weekday,Not given,21,31,0.25,8.5475
1647,1477103,342515,Five Guys Burgers and Fries,American,19.45,Weekend,5,22,23,0.15,2.9175
1648,1477880,114410,The Meatball Shop,Italian,14.6,Weekend,5,21,23,0.15,2.19
1649,1477346,235620,Shake Shack,American,5.53,Weekday,4,28,26,0.15,0.8295
1650,1477157,92006,Blue Ribbon Sushi Bar & Grill,Japanese,10.82,Weekend,Not given,25,24,0.15,1.623
1651,1477886,241310,Blue Ribbon Sushi,Japanese,32.93,Weekday,3,34,31,0.25,8.2325
1652,1477442,184325,Asuka Sushi,Japanese,19.45,Weekend,5,23,23,0.15,2.9175
1653,1477434,77857,Shake Shack,American,29.15,Weekend,5,20,21,0.25,7.2875
1654,1477303,92768,Sushi of Gari 46,Japanese,19.35,Weekday,Not given,28,24,0.15,2.9025000000000003
1655,1477423,80466,J. G. Melon,American,14.6,Weekend,5,32,24,0.15,2.19
1656,1478424,304052,Parm,Italian,11.59,Weekday,5,35,29,0.15,1.7385
1657,1476571,334758,Melt Shop,American,29.15,Weekend,4,26,17,0.25,7.2875
1658,1477034,259341,J. G. Melon,American,29.05,Weekend,Not given,26,28,0.25,7.2625
1659,1477673,132906,Sushi of Gari 46,Japanese,22.46,Weekday,Not given,21,29,0.25,5.615
1660,1478061,64151,Jack's Wife Freda,Mediterranean,16.01,Weekday,Not given,28,33,0.15,2.4015
1661,1476901,391860,Lucky's Famous Burgers,American,11.59,Weekend,5,26,23,0.15,1.7385
1662,1478113,74048,ilili Restaurant,Middle Eastern,25.22,Weekday,4,32,25,0.25,6.305
1663,1477986,115213,Junoon,Indian,22.75,Weekend,5,29,28,0.25,5.6875
1664,1477770,59742,J. G. Melon,American,7.33,Weekday,Not given,31,30,0.15,1.0995
1665,1478420,104355,Momoya,Japanese,15.81,Weekend,5,25,15,0.15,2.3715
1666,1477252,96262,Cafe Habana,Mexican,8.1,Weekend,Not given,20,16,0.15,1.2149999999999999
1667,1476883,354948,Westville Hudson,American,16.01,Weekend,5,20,18,0.15,2.4015
1668,1478442,378035,Five Guys Burgers and Fries,American,29.73,Weekend,5,21,25,0.25,7.4325
1669,1477898,68248,J. G. Melon,American,10.43,Weekday,5,35,29,0.15,1.5645
1670,1477476,276192,Delicatessen,American,32.93,Weekend,4,30,18,0.25,8.2325
1671,1477520,178158,Chipotle Mexican Grill $1.99 Delivery,Mexican,31.33,Weekend,4,35,21,0.25,7.8325
1672,1477652,99393,Parm,Italian,10.14,Weekday,Not given,24,28,0.15,1.5210000000000001
1673,1478205,65361,Coppola's East,Italian,13.05,Weekend,Not given,32,16,0.15,1.9575
1674,1477751,385134,RedFarm Broadway,Chinese,16.2,Weekend,5,29,18,0.15,2.4299999999999997
1675,1477021,231453,Mamoun's Falafel,Mediterranean,14.46,Weekend,Not given,20,29,0.15,2.169
1676,1476959,65007,Serafina Fabulous Pizza,Italian,19.5,Weekday,5,22,33,0.15,2.925
1677,1476687,61722,Blue Ribbon Sushi,Japanese,14.5,Weekend,Not given,28,28,0.15,2.175
1678,1477798,378035,Five Guys Burgers and Fries,American,13.0,Weekend,4,29,27,0.15,1.95
1679,1476938,164776,TAO,Japanese,25.27,Weekday,Not given,33,30,0.25,6.3175
1680,1477022,61588,Blue Ribbon Sushi,Japanese,12.08,Weekend,4,33,22,0.15,1.8119999999999998
1681,1477077,40808,Shake Shack,American,12.18,Weekend,4,27,23,0.15,1.827
1682,1478361,371117,Shake Shack,American,29.1,Weekend,5,26,24,0.25,7.275
1683,1477407,123535,RedFarm Hudson,Chinese,12.61,Weekend,5,31,22,0.15,1.8914999999999997
1684,1477207,58088,Sushi of Gari 46,Japanese,12.18,Weekday,Not given,24,26,0.15,1.827
1685,1477122,97806,Shake Shack,American,8.63,Weekend,Not given,33,19,0.15,1.2945
1686,1477199,154471,Yama Japanese Restaurant,Japanese,9.02,Weekday,3,25,33,0.15,1.353
1687,1478060,97346,Osteria Morini,Italian,9.51,Weekend,Not given,22,26,0.15,1.4264999999999999
1688,1478074,41638,Blue Ribbon Fried Chicken,American,29.05,Weekend,5,30,29,0.25,7.2625
1689,1477614,255697,Sushi Samba,Japanese,14.02,Weekend,Not given,30,29,0.15,2.1029999999999998
1690,1477181,302790,Carmine's,Italian,29.05,Weekday,Not given,33,32,0.25,7.2625
1691,1477454,210544,DespaÌ±a,Spanish,16.06,Weekend,5,21,17,0.15,2.409
1692,1476870,94524,The Meatball Shop,Italian,24.3,Weekend,5,28,25,0.25,6.075
1693,1477759,68551,Blue Ribbon Sushi Bar & Grill,Japanese,12.13,Weekend,Not given,21,29,0.15,1.8195000000000001
1694,1477606,39406,RedFarm Broadway,Chinese,9.27,Weekday,4,32,29,0.15,1.3904999999999998
1695,1478302,318665,Blue Ribbon Sushi Bar & Grill,Japanese,4.9,Weekday,4,29,32,0.0,0.0
1696,1476574,376993,Emporio,Italian,31.43,Weekend,Not given,25,29,0.25,7.8575
1697,1478306,358158,Parm,Italian,9.12,Weekend,Not given,23,21,0.15,1.3679999999999999
1698,1476565,41991,Blue Ribbon Sushi Bar & Grill,Japanese,15.33,Weekend,5,32,29,0.15,2.2995
1699,1478200,164016,Blue Ribbon Fried Chicken,American,12.13,Weekend,5,28,23,0.15,1.8195000000000001
1700,1478264,70564,Jack's Wife Freda,Mediterranean,16.15,Weekday,5,22,24,0.15,2.4225
1701,1477228,52574,Jack's Wife Freda,Mediterranean,6.74,Weekend,Not given,25,22,0.15,1.011
1702,1478057,75548,Parm,Italian,7.38,Weekend,Not given,26,20,0.15,1.107
1703,1478256,147468,Tamarind TriBeCa,Indian,6.69,Weekend,5,22,18,0.15,1.0035
1704,1478259,68446,Hill Country Fried Chicken,Southern,12.47,Weekend,Not given,29,28,0.15,1.8705
1705,1477483,142681,Osteria Morini,Italian,6.79,Weekday,4,32,29,0.15,1.0185
1706,1477257,400950,Sushi of Gari 46,Japanese,12.13,Weekday,5,34,28,0.15,1.8195000000000001
1707,1477056,298824,Shake Shack,American,12.18,Weekend,Not given,23,18,0.15,1.827
1708,1477402,377481,Otto Enoteca Pizzeria,Italian,24.25,Weekday,Not given,31,30,0.25,6.0625
1709,1476760,180776,Empanada Mama (closed),Mexican,22.75,Weekend,Not given,29,18,0.25,5.6875
1710,1477030,240982,Rubirosa,Italian,24.3,Weekday,3,29,31,0.25,6.075
1711,1476850,85091,The Meatball Shop,Italian,13.05,Weekday,5,23,31,0.15,1.9575
1712,1477356,354923,CafÌ© China,Chinese,15.57,Weekday,4,34,31,0.15,2.3355
1713,1477990,59673,Rubirosa,Italian,12.95,Weekend,4,30,25,0.15,1.9425
1714,1477448,142574,Sushi of Gari,Japanese,22.75,Weekend,5,30,22,0.25,5.6875
1715,1477784,146555,Momoya,Japanese,24.3,Weekend,5,28,20,0.25,6.075
1716,1478425,373152,Parm,Italian,14.02,Weekday,Not given,28,32,0.15,2.1029999999999998
1717,1477031,201471,Friend of a Farmer,American,24.2,Weekend,Not given,33,27,0.25,6.05
1718,1477969,69516,Wa Jeal,Chinese,6.74,Weekend,Not given,32,24,0.15,1.011
